osm_id,longitude,latitude
node/12180374683,77.5429105,12.8615542
node/12180383547,77.5425849,12.8607323
node/12180389924,77.542956,12.8617356
node/12180598491,77.5405544,12.8560409
node/12180676673,77.5409344,12.8559031
node/12180680787,77.5412192,12.8566534
node/12180690136,77.5411342,12.8564588
node/12180698921,77.5411132,12.8562753
node/12180698922,77.5409715,12.8559636
node/12180708431,77.5404194,12.8560993
node/12180711962,77.5407463,12.855963
node/12180716751,77.5410213,12.856105
node/12184225174,77.5468442,12.8825549
node/12185248259,77.5462408,12.8824805
node/12199158897,77.5392904,12.8579279
node/12199182881,77.5411889,12.8572338
node/12199198898,77.5416135,12.8575581
node/12199199127,77.5411397,12.8571731
node/12199207277,77.5394175,12.8582325
node/12199211452,77.5409894,12.8573407
node/12199211471,77.5421067,12.8574747
node/12199211731,77.5409041,12.8572846
node/12199212268,77.5419847,12.8571392
node/12199213342,77.5419336,12.8568938
node/12199213953,77.5420717,12.8573349
node/12199214682,77.5409636,12.8572833
node/12199215272,77.5419167,12.8563305
node/12199219558,77.541911,12.8565222
node/12199221021,77.5396812,12.8587438
node/12199225156,77.539551,12.8587087
node/12199232604,77.5393565,12.8580678
node/12199232605,77.5419137,12.8566808
node/12199232925,77.539249,12.8578418
node/12199233105,77.5395338,12.8584136
node/12199244766,77.5401158,12.8566081
node/12199244767,77.5413953,12.8570686
node/12199244879,77.5398596,12.8566833
node/12199251415,77.5399109,12.8564184
node/12199251416,77.5398516,12.8564642
node/12199255181,77.5399456,12.8580121
node/12199259632,77.5400608,12.858278
node/12199260090,77.5401756,12.858463
node/12199260857,77.5400835,12.8563158
node/12199260858,77.5415162,12.8570883
node/12199260859,77.5417898,12.8570445
node/12199265944,77.5401623,12.8564317
node/12199265947,77.5401293,12.8581849
node/12199266032,77.540239,12.8565455
node/12199266034,77.5389099,12.8588154
node/12199272259,77.5401263,12.8563638
node/12199272260,77.54012,12.8583156
node/12199272261,77.5389059,12.8587047
node/12199273439,77.5401275,12.8584067
node/12199279240,77.541995,12.8557327
node/12199280341,77.5388034,12.8584628
node/12199281530,77.5416452,12.8568281
node/12199281531,77.541934,12.8561286
node/12199281532,77.5387271,12.8584146
node/12199281533,77.5388795,12.8586083
node/12199281534,77.5392199,12.8588326
node/12199282185,77.5388331,12.8585412
node/12199282198,77.5394966,12.8588173
node/12199282263,77.5397802,12.8565511
node/12199282264,77.5399285,12.8566818
node/12199282265,77.5387018,12.8583174
node/12199282934,77.5415191,12.8574913
node/12199283552,77.541972,12.8559213
node/12199283716,77.5390892,12.858798
node/12199284720,77.5401979,12.8567021
node/12199284911,77.5392854,12.8588218
node/12199285128,77.5409925,12.8571233
node/12199285137,77.5399766,12.8579959
node/12199285345,77.5400715,12.8583877
node/12199286438,77.54007,12.858174
node/12199286439,77.538992,12.8587913
node/12199288192,77.5387753,12.8586776
node/12199288193,77.5395055,12.858871
node/12203686871,77.5508768,13.0015295
node/12203686872,77.5507061,13.0014809
node/12203686873,77.5507211,13.0014287
node/12203695606,77.5507529,13.0012089
node/12203784114,77.5510331,13.0011862
node/12203784115,77.5510522,13.0010402
node/12204843388,77.5451049,12.8780952
node/12204932845,77.5507862,13.0010549
node/12204932846,77.5507988,13.0009482
node/12204932847,77.5508237,13.0008068
node/12204932848,77.5508471,13.000639
node/12204932849,77.5508857,13.0004155
node/12204932850,77.5509089,13.0002744
node/12204932851,77.5509332,13.0001564
node/12204932852,77.5509693,12.9999377
node/12204998870,77.550912,12.9988482
node/12204998871,77.5508238,12.998871
node/12204998872,77.5507662,12.9991492
node/12204998873,77.5509751,12.9988803
node/12204998874,77.5511306,12.9989043
node/12204998875,77.5514242,12.998962
node/12204998876,77.5516124,12.9990113
node/12204998877,77.551768,12.9990327
node/12205005776,77.5510211,12.9998424
node/12205005777,77.5512215,12.9998838
node/12205005778,77.5512303,12.9999894
node/12205005779,77.5515044,12.9999438
node/12205005780,77.5516253,12.9999574
node/12205005781,77.5518285,13.0000009
node/12205005782,77.5519423,13.0000203
node/12205005783,77.5519594,12.9999375
node/12205005784,77.5519318,12.9997755
node/12205005785,77.5519985,12.9998188
node/12205005786,77.5519229,12.9994705
node/12205005787,77.5519323,12.9992643
node/12205005788,77.5519509,12.9990668
node/12205005789,77.5520353,12.9987628
node/12205005790,77.5520786,12.9986636
node/12205005791,77.552225,12.9984443
node/12205005792,77.5521557,12.9983991
node/12205005793,77.5525041,12.9979784
node/12205005794,77.5524071,12.9982058
node/12205010295,77.552129,12.9981143
node/12205010296,77.5520724,12.99792
node/12205010297,77.5519334,12.9980904
node/12205010298,77.5517911,12.9978517
node/12205010299,77.5516758,12.9980208
node/12205010300,77.5515014,12.9979793
node/12205011990,77.5509184,13.001891
node/12205011991,77.5509885,13.0018128
node/12205011992,77.5513389,13.0018871
node/12205011993,77.5515607,13.0019346
node/12205011994,77.5516508,13.0020605
node/12205011995,77.5516733,13.0019913
node/12205011996,77.5518164,13.0019972
node/12205011997,77.5518934,13.0020139
node/12205011998,77.5520028,13.0020364
node/12205011999,77.5520239,13.0021394
node/12205012000,77.5522377,13.0020946
node/12205013119,77.5517657,12.999414
node/12205013120,77.5516222,12.999383
node/12205013121,77.5513771,12.9993326
node/12205013122,77.5512308,12.9993038
node/12205013123,77.5510726,12.9992659
node/12205013124,77.5507546,12.9992213
node/12205013125,77.5507092,12.9994277
node/12205013126,77.5507832,12.999529
node/12205013127,77.5509367,12.9995566
node/12205013128,77.5510826,12.9995769
node/12205013129,77.551219,12.9996077
node/12205013130,77.5513835,12.9996378
node/12205013131,77.5515625,12.9996802
node/12205013132,77.5517462,12.9997302
node/12205013133,77.5505978,12.9998936
node/12205013134,77.5508127,12.9998013
node/12205013135,77.5505736,13.0000868
node/12205013136,77.5506643,13.0001337
node/12205017401,77.5514155,12.9977782
node/12205017402,77.5513475,12.9979389
node/12205017403,77.5511368,12.9979093
node/12205017404,77.551079,12.9979946
node/12205017405,77.5510458,12.9981174
node/12205017406,77.5509722,12.99813
node/12205017407,77.5511193,12.9981477
node/12205017408,77.5512911,12.9981882
node/12205017409,77.5515095,12.9982346
node/12205017410,77.5518406,12.9983118
node/12205017411,77.5509936,12.9984363
node/12205017412,77.5508713,12.9985508
node/12205017413,77.5512161,12.9984994
node/12205017414,77.5513883,12.9985251
node/12205017415,77.5516054,12.9985801
node/12205017416,77.5517891,12.9986168
node/12205035327,77.5517057,13.0017015
node/12205035328,77.5514946,13.0016597
node/12205035329,77.551327,13.0016236
node/12205035330,77.5511559,13.0015934
node/12205035331,77.5510062,13.0015585
node/12205039204,77.5502206,13.0003686
node/12205039205,77.5505704,13.0005412
node/12205039206,77.5504634,13.0007064
node/12205039207,77.550531,13.0007836
node/12205039208,77.5504306,13.0008647
node/12205039209,77.5503992,13.001055
node/12205039210,77.5504618,13.0011868
node/12205039211,77.5503697,13.0013078
node/12205039212,77.5502653,13.0018735
node/12205039213,77.5504181,13.0016781
node/12205054701,77.5518549,13.0017451
node/12205054702,77.5520398,13.0017861
node/12205054703,77.5522231,13.0018251
node/12205054704,77.5524445,13.0018783
node/12205054705,77.5518671,13.0015687
node/12205054706,77.5518585,13.0013858
node/12205054707,77.5518496,13.0011608
node/12205054708,77.5518671,13.0009244
node/12206902975,77.5525341,13.0006222
node/12206902976,77.5524289,13.000642
node/12206902977,77.552286,13.0006516
node/12206902978,77.5521127,13.0006484
node/12206902979,77.5525015,13.0002469
node/12206902980,77.5525245,13.0001532
node/12206902981,77.5527035,13.0001352
node/12206959294,77.5503251,13.0020752
node/12206959295,77.5502208,13.002144
node/12206959296,77.5504434,13.0020989
node/12206959297,77.5506392,13.0021408
node/12206959298,77.5506428,13.0022515
node/12206959299,77.5507366,13.0021561
node/12206959300,77.5508914,13.0021849
node/12206961171,77.5523453,13.0031453
node/12206961172,77.5523172,13.0033265
node/12206961173,77.552602,13.0032864
node/12206961174,77.5522903,13.0036126
node/12206961175,77.5523614,13.0029391
node/12206961176,77.5523787,13.0027929
node/12206961177,77.5524018,13.0026103
node/12206961178,77.5524199,13.0024534
node/12206961179,77.5524694,13.0022419
node/12206961180,77.5525088,13.0025714
node/12206961181,77.552602,13.0030002
node/12206962301,77.5509469,13.002313
node/12206962302,77.5509925,13.0021982
node/12206962303,77.5511306,13.0022303
node/12206962304,77.5512128,13.0022442
node/12206962305,77.5512715,13.0022635
node/12206962306,77.5512446,13.0024
node/12206962307,77.5513535,13.002276
node/12206962308,77.551449,13.0023016
node/12206962309,77.551591,13.0023383
node/12206962310,77.5515811,13.0024169
node/12206963266,77.551563,13.002529
node/12206963267,77.5515207,13.0028218
node/12206963268,77.5514788,13.0031279
node/12206963269,77.551474,13.0031957
node/12206963270,77.5516495,13.0031574
node/12206963271,77.5518768,13.0031872
node/12206963272,77.551841,13.0034859
node/12206963273,77.5521126,13.0032407
node/12206963274,77.551905,13.0029846
node/12206963275,77.5519238,13.0026644
node/12206963276,77.5518194,13.0036797
node/12206963277,77.5517833,13.0038873
node/12206971638,77.5525441,13.0027954
node/12206971639,77.5527189,13.0035799
node/12206971640,77.5527608,13.0037535
node/12206971641,77.5527909,13.0038663
node/12206971642,77.5528376,13.0040946
node/12206971643,77.5528404,13.0042327
node/12206971822,77.5532178,13.0042806
node/12206971823,77.55318,13.0041422
node/12206971824,77.5531625,13.0040304
node/12206971825,77.5530859,13.0037424
node/12206971826,77.5530221,13.0034744
node/12206971827,77.5529684,13.0032908
node/12206971828,77.5533758,13.0031215
node/12206971829,77.5529138,13.0030685
node/12206971830,77.5528555,13.0028735
node/12206971831,77.5528145,13.0027112
node/12206971832,77.5527735,13.0025287
node/12206971833,77.552743,13.002394
node/12206971834,77.5527309,13.0022018
node/12206971835,77.5525446,13.0021552
node/12206971836,77.5525815,13.0022424
node/12206971837,77.5529563,13.0023312
node/12206971838,77.55317,13.0023909
node/12206971839,77.553139,13.0019405
node/12206971840,77.5533904,13.0024074
node/12206971841,77.5535109,13.0018343
node/12206971842,77.5536029,13.0018276
node/12206971843,77.5536629,13.0018139
node/12206971844,77.5537899,13.0017809
node/12206971845,77.5539432,13.0017476
node/12206971846,77.5530394,13.0019251
node/12206971847,77.5529042,13.0019216
node/12206971848,77.5531259,13.0016539
node/12206971849,77.5530668,13.0013286
node/12206971850,77.5532437,13.0013659
node/12206971851,77.5534568,13.0013251
node/12206972451,77.5523833,13.0001228
node/12206972452,77.552222,13.000104
node/12206972453,77.5520391,13.0000547
node/12206972454,77.551923,13.0001185
node/12206972455,77.5519212,13.0004555
node/12206972456,77.5519083,13.0006946
node/12206972457,77.551748,13.0006988
node/12206972458,77.5517046,13.0006405
node/12206972459,77.551723,13.0005482
node/12206972460,77.5516202,13.000429
node/12206972461,77.5517231,13.0009033
node/12206972462,77.5520073,13.0015179
node/12206972463,77.5522211,13.0014206
node/12206972464,77.5523049,13.0013657
node/12206985977,77.5519549,13.0007025
node/12206985978,77.552007,13.0004331
node/12206987333,77.5525815,13.0019246
node/12206987334,77.5525679,13.001701
node/12206987335,77.5525516,13.0016189
node/12206987336,77.5523936,13.0013878
node/12206987337,77.5525023,13.0012786
node/12206987338,77.5525433,13.0011722
node/12206987339,77.5527974,13.0011514
node/12206987340,77.552545,13.0009391
node/12206987341,77.5525322,13.0007698
node/12207010504,77.5524087,13.0016808
node/12207010505,77.5510824,13.0008759
node/12207010506,77.551116,13.0006811
node/12207010507,77.5511378,13.0005393
node/12207010508,77.5514342,13.0003532
node/12207010509,77.5511822,13.000268
node/12207010510,77.5512017,13.0001561
node/12211506066,77.5885565,13.0621644
node/12211688998,77.5501723,13.0024435
node/12211688999,77.550228,13.0026981
node/12211689000,77.5501458,13.0026554
node/12211710831,77.5511632,13.0029372
node/12211710832,77.55119,13.0027761
node/12211710833,77.5512192,13.0026028
node/12211710834,77.5511167,13.0032537
node/12211710835,77.5510987,13.0034588
node/12211710836,77.5510672,13.0036859
node/12211710837,77.5510468,13.0038876
node/12211710838,77.5510221,13.0040509
node/12211730401,77.550106,13.0029812
node/12211730402,77.5501815,13.0030338
node/12211730403,77.5500648,13.0032105
node/12211730404,77.5505104,13.0030227
node/12211730405,77.5505339,13.0028834
node/12211730406,77.550541,13.0027991
node/12211730407,77.5505892,13.0025227
node/12211730408,77.5504785,13.0031733
node/12211730409,77.5504651,13.003265
node/12211730410,77.5504447,13.0034314
node/12211730411,77.5504293,13.0036044
node/12211730412,77.5504049,13.003769
node/12211730413,77.5503969,13.0039757
node/12211730414,77.5508343,13.0030564
node/12211730415,77.5508531,13.0029719
node/12211730416,77.550963,13.0030769
node/12211730417,77.5511519,13.0030963
node/12211730418,77.5508636,13.0028336
node/12211730419,77.55091,13.0025781
node/12211730420,77.5507964,13.0032829
node/12211730421,77.5507827,13.0034734
node/12211730422,77.5507589,13.0036499
node/12211730423,77.5507498,13.0037257
node/12211730424,77.5507319,13.0038814
node/12211730425,77.5507216,13.0040203
node/12211730426,77.5506508,13.004006
node/12211730427,77.5506787,13.0041485
node/12211730428,77.5506631,13.004306
node/12211730438,77.5499305,13.0042693
node/12211730439,77.5499493,13.0040838
node/12211730440,77.5500165,13.0041478
node/12211732956,77.5514501,13.0034183
node/12211732957,77.5514365,13.0035615
node/12211732958,77.5514122,13.0037972
node/12211732959,77.5514075,13.0039366
node/12211732960,77.5513948,13.0040919
node/12211732961,77.5512331,13.0040787
node/12211732962,77.551016,13.0041812
node/12211733481,77.5501734,13.0045228
node/12211733482,77.5500086,13.003625
node/12211733483,77.5501261,13.0033879
node/12211733484,77.5500608,13.0033237
node/12211737752,77.5517517,13.004942
node/12211737753,77.5515471,13.0049201
node/12211737754,77.5513665,13.0049005
node/12211737755,77.5511611,13.0048734
node/12211737756,77.5509322,13.0048496
node/12211737757,77.5507517,13.0048336
node/12211737758,77.550637,13.0045356
node/12211737759,77.5504813,13.0050936
node/12211737760,77.5501594,13.0051351
node/12211737761,77.550565,13.0053869
node/12211737762,77.5506852,13.0056064
node/12211737763,77.5503792,13.0048729
node/12211750565,77.5498638,13.0046273
node/12211750566,77.5498813,13.0044547
node/12211750567,77.5495913,13.0043777
node/12211750568,77.5492941,13.0043596
node/12211756511,77.5517688,13.0039959
node/12211756512,77.5517484,13.0041332
node/12211756513,77.5518105,13.0041369
node/12211756514,77.5518916,13.0044471
node/12211756515,77.5518859,13.0045819
node/12211756517,77.5518815,13.0047644
node/12211756518,77.5518706,13.0049307
node/12211756519,77.5521186,13.0046115
node/12211756520,77.5523795,13.0046331
node/12211756521,77.5524702,13.0047049
node/12211756522,77.5524512,13.0042121
node/12211756523,77.5525745,13.0046422
node/12211756524,77.5527407,13.0046451
node/12211756526,77.5527672,13.0048435
node/12211756527,77.5527628,13.0049871
node/12211756528,77.5529155,13.0051679
node/12211756529,77.5531067,13.0050704
node/12211756530,77.5532653,13.0049864
node/12211756531,77.5534491,13.0048873
node/12211756532,77.5536984,13.0047646
node/12211756533,77.5526861,13.0052948
node/12211756534,77.5524485,13.0054352
node/12211756535,77.5524379,13.0051638
node/12211756536,77.5524412,13.0050093
node/12211756537,77.5521515,13.0055703
node/12211756538,77.5518925,13.0056867
node/12211756539,77.5523392,13.0053876
node/12211756540,77.5521435,13.005376
node/12211756541,77.5518526,13.0053393
node/12211756542,77.5520996,13.0050231
node/12211761224,77.5500033,13.0051226
node/12211761225,77.5498531,13.0050836
node/12211761226,77.5497767,13.0050793
node/12211761227,77.5497588,13.0052275
node/12211761228,77.5497187,13.0055049
node/12211761229,77.5494795,13.0050509
node/12211761230,77.5498152,13.004919
node/12211761231,77.5498304,13.0047759
node/12211761232,77.5497328,13.0047528
node/12211761233,77.5495464,13.0047391
node/12211761234,77.5492402,13.004716
node/12223936561,77.5788434,13.0289777
node/12229578306,77.7967599,12.8617228
node/12229578309,77.7964779,12.861776
node/12229758562,77.7994678,12.8772881
node/12230191544,77.7954766,12.8655376
node/12234319014,77.7114657,12.9718897
node/12234986963,77.6933849,12.9729588
node/12234986964,77.6933378,12.9728777
node/12234986965,77.6937057,12.9729736
node/12234986966,77.6938861,12.9729844
node/12234986967,77.6941146,12.9729935
node/12234986968,77.6945196,12.9729805
node/12234986969,77.6943326,12.9729817
node/12234986970,77.6942646,12.9730047
node/12234986971,77.6946219,12.9729365
node/12234986972,77.6945994,12.9729002
node/12234986973,77.6947773,12.9729277
node/12234986974,77.6948205,12.9728781
node/12234986975,77.6949066,12.972891
node/12234986976,77.695074,12.9728865
node/12234986977,77.6953175,12.9729003
node/12234986978,77.6953206,12.9729943
node/12234986979,77.6953551,12.9730714
node/12234986980,77.6953294,12.9733353
node/12247577402,77.5589414,13.0180128
node/12247577403,77.5591401,13.0178159
node/12247577404,77.5594127,13.0176514
node/12247577405,77.5596903,13.0174901
node/12247577406,77.5599637,13.0173607
node/12247577407,77.5602234,13.0172024
node/12247577408,77.5604721,13.0170507
node/12247577409,77.5607217,13.0169107
node/12247577410,77.5609725,13.0167688
node/12247577411,77.5612372,13.0166185
node/12247577412,77.561492,13.0164801
node/12247577413,77.5617607,13.0163295
node/12247577414,77.5624841,13.0159172
node/12247577415,77.5627424,13.0157704
node/12247577416,77.5629796,13.0156287
node/12247577417,77.5632228,13.0154845
node/12247577418,77.5634854,13.0153241
node/12247577419,77.5637264,13.0151844
node/12247577420,77.5640088,13.0150153
node/12247577421,77.5646331,13.0146428
node/12247577422,77.5648614,13.014497
node/12247577423,77.5650824,13.0143605
node/12247577424,77.5654263,13.0141663
node/12247680137,77.5961848,12.9769329
node/12247680138,77.5953048,12.976834
node/12247680139,77.5959264,12.9769624
node/12247680140,77.5955186,12.9768182
node/12247680141,77.5957289,12.9769622
node/12247680142,77.5961682,12.9768208
node/12247680143,77.5955857,12.9769401
node/12247680144,77.5958346,12.9768575
node/12247680145,77.5947539,12.9763941
node/12247680146,77.5950767,12.9766954
node/12247680147,77.5948724,12.9763029
node/12247680148,77.5947692,12.9762344
node/12247680149,77.595278,12.9766744
node/12247680150,77.5950785,12.9764888
node/12247680151,77.5948523,12.9764806
node/12247680152,77.5960334,12.9768358
node/12261075487,77.5537679,13.0047715
node/12261075488,77.5539363,13.0045808
node/12261091802,77.5528071,12.9980476
node/12261091803,77.5529389,12.9980802
node/12261091804,77.5531721,12.9981444
node/12261106783,77.5528735,12.9989665
node/12261106784,77.552655,12.9991219
node/12261111767,77.5542266,13.0056636
node/12261111768,77.5543131,13.0060924
node/12261111769,77.5544927,13.0060502
node/12261111770,77.5546642,13.0060303
node/12261111771,77.5547474,13.0059216
node/12261111772,77.5551146,13.0058234
node/12261119916,77.5538786,13.0042753
node/12261119917,77.553903,13.0044531
node/12261119918,77.5536957,13.004481
node/12261119919,77.5540514,13.004344
node/12261119920,77.554266,13.0043069
node/12261128287,77.5543709,13.0063343
node/12261128288,77.5543434,13.0068684
node/12261128289,77.5549307,13.0069391
node/12261128290,77.5543523,13.0072316
node/12261128291,77.554356,13.007516
node/12261128292,77.5543587,13.0077389
node/12261128293,77.5547853,13.0076625
node/12261128294,77.5549344,13.007635
node/12261128804,77.5537389,13.0013025
node/12261128805,77.553899,13.0024867
node/12261128806,77.5542169,13.0025343
node/12261128817,77.5536293,13.0034482
node/12261128818,77.5536071,13.0033485
node/12261128819,77.5537422,13.0038394
node/12261128820,77.553906,13.0038071
node/12261128821,77.5541385,13.0037552
node/12261128822,77.5542167,13.0038086
node/12261144850,77.5540254,13.0048865
node/12261144851,77.5541187,13.005262
node/12261144852,77.5539396,13.0053957
node/12261188745,77.5545791,13.0101471
node/12261188746,77.5545607,13.0101482
node/12261188747,77.5543586,13.0101702
node/12261188748,77.5545714,13.0103664
node/12261188749,77.5545841,13.0105204
node/12261188750,77.5545813,13.010659
node/12261188751,77.5545999,13.0108272
node/12261188752,77.5543633,13.010842
node/12261188753,77.5543611,13.0110515
node/12261188755,77.554571,13.0113481
node/12261188756,77.5545386,13.0114107
node/12261188757,77.5543575,13.0114036
node/12261188758,77.554324,13.0112874
node/12261188759,77.5543425,13.011651
node/12261188760,77.554565,13.0116298
node/12261188761,77.554537,13.0117552
node/12261188762,77.554569,13.0118182
node/12261188763,77.5545811,13.012009
node/12261188764,77.5545374,13.0122179
node/12261188765,77.5545218,13.0123695
node/12261188766,77.5543372,13.0119643
node/12261188767,77.5542721,13.0122117
node/12261188768,77.5542872,13.0124026
node/12261188769,77.5541138,13.0124805
node/12261188770,77.5540285,13.012705
node/12261193709,77.5545634,13.0097757
node/12261193710,77.5543592,13.0098813
node/12261193711,77.5545841,13.0099796
node/12261193712,77.5545413,13.0101237
node/12261193713,77.5545026,13.0101195
node/12261193714,77.5544667,13.0101235
node/12261193715,77.554435,13.0101209
node/12261193716,77.5544025,13.0101244
node/12261193717,77.5543762,13.010124
node/12261193718,77.554539,13.0101338
node/12261193719,77.554502,13.010131
node/12261193720,77.5544319,13.0101299
node/12261193721,77.5543771,13.0101314
node/12261195625,77.5544502,13.0081867
node/12261195626,77.5543772,13.0081935
node/12261195627,77.5543731,13.0081256
node/12261195628,77.5545329,13.0082356
node/12261195629,77.5548398,13.0081322
node/12261199110,77.5543828,13.0085716
node/12261199111,77.5543791,13.008854
node/12261199112,77.5543907,13.0091099
node/12261199113,77.5543953,13.0093611
node/12261199114,77.5544609,13.0097256
node/12261199115,77.5546778,13.0094732
node/12261199116,77.5547158,13.0093458
node/12261199117,77.5546851,13.0096652
node/12261199118,77.5546838,13.0098166
node/12261217546,77.5544482,13.0082253
node/12261217547,77.5543793,13.0082254
node/12261217548,77.5543755,13.0082697
node/12261217549,77.5545449,13.0084523
node/12261217550,77.5548389,13.0085939
node/12261217551,77.5550531,13.0086897
node/12261449633,77.5531137,13.0123366
node/12261449634,77.5525616,13.0124434
node/12261449635,77.5525249,13.0124179
node/12261449636,77.552381,13.0125555
node/12261449637,77.5524187,13.0123702
node/12261449638,77.5522643,13.0122802
node/12261653068,77.5536211,13.0125848
node/12261653069,77.5538882,13.0125996
node/12261653070,77.5537784,13.0127522
node/12261653071,77.553519,13.0127227
node/12261653072,77.5534893,13.0128571
node/12261653073,77.5532486,13.01271
node/12261653074,77.5529707,13.0125748
node/12262164847,77.5521421,13.0122166
node/12262164848,77.5518519,13.012064
node/12262164849,77.5519737,13.0121265
node/12262273952,77.551707,13.0119901
node/12262273953,77.5515159,13.0118816
node/12262273954,77.5513438,13.0115463
node/12262273955,77.5513343,13.0115578
node/12262273956,77.5513279,13.0115731
node/12262273957,77.5512758,13.0116715
node/12262273958,77.5512673,13.0116886
node/12262273959,77.5512569,13.0117048
node/12262273960,77.5512441,13.0117071
node/12262273961,77.5512499,13.0116916
node/12262273962,77.55126,13.0116701
node/12262273963,77.551316,13.0115679
node/12262273964,77.5513223,13.0115508
node/12262273965,77.5513309,13.0115384
node/12262273966,77.5513777,13.0118389
node/12262273967,77.5514816,13.011519
node/12262273968,77.5515898,13.0113888
node/12262273969,77.5517566,13.0112454
node/12262273970,77.5519214,13.0110688
node/12262273971,77.5512419,13.0117654
node/12262273972,77.5511878,13.0116988
node/12262273973,77.5510613,13.0116278
node/12262559942,77.5510204,13.0116106
node/12262559943,77.551098,13.0114064
node/12262559944,77.5509689,13.0113344
node/12262559945,77.5508798,13.0115346
node/12262559946,77.5510291,13.0113661
node/12262559947,77.5506413,13.0116802
node/12262559948,77.5508228,13.0114958
node/12262559949,77.5507332,13.0114358
node/12262559950,77.5508889,13.0111617
node/12262559951,77.5509365,13.0111792
node/12262559952,77.5511166,13.0112859
node/12262559953,77.5513006,13.0113447
node/12262576987,77.5496434,13.010135
node/12262576988,77.5493504,13.0102055
node/12262576989,77.5491502,13.0100886
node/12262576990,77.5490758,13.0101113
node/12262592325,77.5505443,13.0110349
node/12262592326,77.550426,13.0109087
node/12262592327,77.5505905,13.0113315
node/12262592328,77.5504387,13.0112264
node/12262592329,77.5502868,13.0111231
node/12262592330,77.5502137,13.0107254
node/12262592331,77.5500684,13.0109525
node/12262592332,77.5500884,13.0106839
node/12262592333,77.5498804,13.0108602
node/12262592334,77.5497474,13.0106581
node/12262592335,77.550149,13.0104548
node/12262592336,77.550258,13.0102638
node/12262592337,77.5502741,13.0102261
node/12262592778,77.5507631,13.011069
node/12262592779,77.5508306,13.011049
node/12262592780,77.5508913,13.0109422
node/12262592781,77.5508356,13.0107821
node/12262690212,77.5498849,13.0104305
node/12262690213,77.5498618,13.0102953
node/12262690214,77.5498176,13.010379
node/12262692558,77.5496095,13.0105085
node/12262696655,77.549483,13.0099248
node/12262696656,77.5493525,13.0097025
node/12262696657,77.549256,13.0095022
node/12262696658,77.5490678,13.009586
node/12262696659,77.5491799,13.0093516
node/12262696660,77.5491327,13.0092347
node/12262696661,77.5490673,13.0090584
node/12262696662,77.548883,13.009103
node/12262696663,77.5491407,13.0089828
node/12262696664,77.5491772,13.0089762
node/12262696665,77.5494919,13.0088968
node/12262696666,77.5488477,13.0089927
node/12262696667,77.5489374,13.008966
node/12262696668,77.5490371,13.0089297
node/12262724140,77.5488201,13.0062665
node/12262724141,77.548584,13.0060472
node/12262724142,77.5485697,13.0061377
node/12262724143,77.5491716,13.0062706
node/12262724144,77.5488722,13.0061143
node/12262724145,77.5486287,13.0059885
node/12262724146,77.5489001,13.0059569
node/12262724147,77.5489101,13.0059037
node/12262724148,77.5486107,13.0058606
node/12262724149,77.5486933,13.0056763
node/12262724150,77.5487068,13.005579
node/12262724151,77.5491058,13.0045436
node/12262724152,77.5489384,13.0045079
node/12262724153,77.5491984,13.0050156
node/12262724154,77.5489972,13.0049042
node/12262724155,77.548907,13.0048942
node/12262725807,77.5487796,13.008756
node/12262725808,77.5487615,13.0086553
node/12262725809,77.5487374,13.0085433
node/12262725810,77.5486984,13.0083732
node/12262725811,77.5486746,13.0082681
node/12262725812,77.5490487,13.0080046
node/12262725813,77.5493098,13.0079139
node/12262727872,77.548401,13.0077274
node/12262727873,77.5482358,13.007759
node/12262727874,77.5485326,13.007494
node/12262727875,77.5487896,13.0073194
node/12262727876,77.5487699,13.0071655
node/12262727877,77.5484913,13.0071962
node/12262727878,77.548754,13.0069199
node/12262727879,77.5484732,13.0068868
node/12262727880,77.54848,13.0069713
node/12262727881,77.5487482,13.0066575
node/12262727882,77.5485209,13.0064729
node/12262727883,77.5488231,13.006502
node/12262727884,77.5490274,13.0066023
node/12262727885,77.5491996,13.0066944
node/12262727886,77.5492423,13.0067774
node/12262732504,77.5489637,13.0088985
node/12262732505,77.5488662,13.0089205
node/12262732506,77.5489363,13.0087159
node/12262732507,77.5488253,13.008736
node/12262732508,77.5487778,13.0085546
node/12262732509,77.5489072,13.0085271
node/12262732510,77.5488832,13.0083982
node/12262732511,77.5487493,13.0084186
node/12262732512,77.5487088,13.0082558
node/12262732513,77.5488592,13.0082275
node/12262732514,77.5488363,13.0080761
node/12262732515,77.5486645,13.0080995
node/12262732516,77.5488111,13.0079021
node/12262732517,77.5486245,13.0078831
node/12262759127,77.5493952,13.003857
node/12262759128,77.5494175,13.0035582
node/12262764755,77.5495066,13.0006469
node/12262764756,77.5497749,13.0005033
node/12262766690,77.5494654,13.0032561
node/12262766691,77.5495287,13.0026403
node/12262766692,77.549406,13.0024638
node/12262766693,77.5495731,13.0024852
node/12262766694,77.549609,13.002348
node/12262766695,77.5494379,13.0023106
node/12262766696,77.549325,13.0024604
node/12262766697,77.5496334,13.0020829
node/12262766698,77.549682,13.001822
node/12262766699,77.5497224,13.0015688
node/12262766700,77.5497625,13.0012884
node/12262768501,77.5498293,13.0009488
node/12262768502,77.5498858,13.0006148
node/12262768503,77.5498832,13.0023747
node/12262768504,77.5493135,13.0017167
node/12262768505,77.5493513,13.0014868
node/12262768506,77.549399,13.001228
node/12262768507,77.5494473,13.0009248
node/12262768508,77.5497061,13.0009732
node/12265459593,77.5931134,13.1043336
node/12265459594,77.5963237,13.1041852
