osm_id,lit,highway,geometry_type,geometry
way/1110166140,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6446635, 12.9120626], [77.6446599, 12.9119319], [77.644659, 12.9118959], [77.6446589, 12.9118121]]}"
way/1110166329,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.606804, 12.9663248], [77.6068243, 12.9662393]]}"
way/1110169851,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6380163, 12.9610835], [77.6385681, 12.9610338], [77.6385893, 12.9610322]]}"
way/1110178940,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5957465, 12.9832483], [77.5958611, 12.9831919]]}"
way/1110192331,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6066354, 12.9778142], [77.6065448, 12.9778453]]}"
way/1110272734,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5490538, 13.0039022], [77.5490408, 13.0039785], [77.5490376, 13.0039974], [77.5489753, 13.0043624], [77.548906, 13.0047664]]}"
way/1110272735,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.54926, 13.0025803], [77.5490908, 13.0036653], [77.5490712, 13.0037857], [77.5490673, 13.0038103], [77.5490538, 13.0039022]]}"
way/1110272737,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5490445, 13.0048304], [77.5490739, 13.0046462], [77.5491272, 13.0043124], [77.5491513, 13.0041628], [77.549157, 13.0041275], [77.5491659, 13.0040722], [77.5491747, 13.0040173], [77.5491919, 13.0039099]]}"
way/1110272740,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5491919, 13.0039099], [77.5492064, 13.0038259], [77.5494392, 13.0024647]]}"
way/1110572450,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6960106, 12.9789012], [77.6961912, 12.9792818]]}"
way/1110961418,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6637241, 12.9014469], [77.663844, 12.901295], [77.6639808, 12.9012009], [77.6641138, 12.9011313], [77.6643136, 12.9010777], [77.6646449, 12.9010085]]}"
way/1111108765,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5524764, 12.9973012], [77.5530077, 12.9972988]]}"
way/1111489567,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6016001, 13.0588211], [77.6016971, 13.0593679]]}"
way/1111976179,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6121383, 13.0015844], [77.6121483, 13.0014533], [77.6121403, 13.0014037], [77.6121074, 13.0013168], [77.6120199, 13.0012047], [77.6119215, 13.0010959], [77.6118464, 13.0010386], [77.6116831, 13.0009088]]}"
way/1112419799,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6176168, 12.9729209], [77.6177167, 12.9728991], [77.6181066, 12.9728024], [77.6182998, 12.9727625], [77.6185196, 12.972717], [77.6186836, 12.9726831], [77.6188957, 12.972653], [77.619186, 12.9726314]]}"
way/1112419802,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6190993, 12.9725084], [77.6190417, 12.9725179], [77.6189529, 12.9725319], [77.6184657, 12.9726283], [77.6184006, 12.9726425], [77.6179758, 12.9727357], [77.6176086, 12.9728192], [77.6175959, 12.9728221]]}"
way/1112430291,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7454671, 12.9567523], [77.7453892, 12.9564919], [77.745303, 12.9563787], [77.7452136, 12.9563037], [77.7451076, 12.9562546], [77.7449828, 12.9562063], [77.7448962, 12.95612], [77.7448036, 12.9559567], [77.7444957, 12.9552794], [77.7444603, 12.9551359], [77.7444485, 12.9549793], [77.7444449, 12.9546649], [77.7444092, 12.9542966], [77.7444221, 12.9538232]]}"
way/1112913602,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5902637, 13.0926446], [77.5902185, 13.0926081], [77.5901386, 13.0925436], [77.5900098, 13.0924566], [77.5899838, 13.0924448], [77.5898581, 13.0923878], [77.5895359, 13.092321], [77.5892055, 13.0923088], [77.5885903, 13.0923068], [77.5881435, 13.0923189], [77.5878504, 13.0923088], [77.5875595, 13.0922926], [77.586963, 13.0922036], [77.586512, 13.0921671], [77.5861109, 13.0921469], [77.585795, 13.0921874], [77.5854978, 13.0922157], [77.5851195, 13.0922238], [77.5847808, 13.0922278], [77.5844212, 13.0922521], [77.5842259, 13.092244], [77.5840804, 13.0921914], [77.5839993, 13.0921003], [77.5838788, 13.0918007], [77.5837562, 13.091491], [77.5837936, 13.0914141], [77.5838684, 13.0913554], [77.5839681, 13.091325], [77.5840679, 13.0912886], [77.5842924, 13.0911995], [77.5843651, 13.0911651], [77.5844628, 13.0911206], [77.5844815, 13.0910801], [77.584494, 13.0909161], [77.5845251, 13.0907967], [77.5846436, 13.0907218], [77.5847537, 13.0906651], [77.5850717, 13.0905436], [77.58545, 13.0903959], [77.5858386, 13.0902521], [77.5861213, 13.0901469], [77.5865369, 13.0900295], [77.5868466, 13.0899242], [77.587069, 13.0898493], [77.5871708, 13.0897623], [77.5872581, 13.0896023], [77.5873163, 13.0895234], [77.5874244, 13.0894586], [77.5877777, 13.0892805], [77.5881497, 13.0891307], [77.5885633, 13.0889829], [77.5886651, 13.0888959], [77.588767, 13.0887703], [77.5888634, 13.0886809]]}"
way/1112913603,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5885633, 13.0889829], [77.5886588, 13.0892648], [77.5887751, 13.0898276], [77.5889148, 13.0902545], [77.5890582, 13.0906511], [77.589225, 13.0910591], [77.5893374, 13.0912891], [77.5896516, 13.0914973], [77.5901636, 13.0918032], [77.5902808, 13.0918768], [77.5905126, 13.0920223], [77.5907337, 13.0922263], [77.5909663, 13.0924303], [77.5910501, 13.0925287]]}"
way/1113090752,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6260273, 12.9643028], [77.6262148, 12.9639302]]}"
way/1113090753,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.620781, 12.9668785], [77.6210343, 12.9669876], [77.6216913, 12.9672705], [77.6218955, 12.9672763], [77.6224096, 12.9672279], [77.6227375, 12.9671701], [77.6228664, 12.967128], [77.6231177, 12.9670458], [77.6248275, 12.9663105], [77.6250413, 12.9662057], [77.6251516, 12.9660858], [77.6251746, 12.9660477], [77.6252145, 12.9659714], [77.6252741, 12.9658343], [77.6252955, 12.9657909], [77.6256971, 12.9649586], [77.6259151, 12.9645255], [77.6260273, 12.9643028]]}"
way/1116188349,yes,living_street,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5812366, 13.0941179], [77.5812122, 13.0940722], [77.5810387, 13.0937472], [77.580984, 13.0936413]]}"
way/1119761785,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4759813, 13.0160042], [77.4759839, 13.0160673]]}"
way/1119761787,no,motorway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.4761632, 13.0160582], [77.4761613, 13.0159999]]}"
way/1124681986,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7469461, 12.9597328], [77.7467713, 12.9594044], [77.7467321, 12.9593272], [77.7466627, 12.9591984], [77.7466259, 12.9591301], [77.7465126, 12.9589197], [77.7465002, 12.9588967], [77.7463269, 12.9585637], [77.7463193, 12.9585489], [77.746308, 12.9585263], [77.7462052, 12.9583018], [77.7459423, 12.957751], [77.7457795, 12.9573956], [77.7457709, 12.9573497], [77.7457453, 12.9572137], [77.7457554, 12.9570033]]}"
way/1125197787,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6479065, 12.9810328], [77.6478874, 12.9810565], [77.6478036, 12.9811694], [77.6476603, 12.9813787]]}"
way/1125197788,no,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6476603, 12.9813787], [77.6476492, 12.9813803]]}"
way/1125366530,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6424652, 12.9848148], [77.6431664, 12.9850895], [77.6441129, 12.9854658]]}"
way/1125366531,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6441129, 12.9854658], [77.6445764, 12.9856307]]}"
way/1125688072,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.643366, 12.9908183], [77.6431906, 12.9895513], [77.6429328, 12.9876262]]}"
way/1126139631,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6014142, 12.9654422], [77.601427, 12.9654999], [77.6014528, 12.9656415]]}"
way/1126139632,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6014873, 12.965451], [77.601478, 12.9655059], [77.6014528, 12.9656415]]}"
way/1127829750,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5405018, 12.8573294], [77.5406011, 12.8575602]]}"
way/1131314006,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5890663, 13.0376152], [77.5890953, 13.0380475], [77.5890759, 13.0383194], [77.5891108, 13.0385846], [77.5891177, 13.0386029], [77.5891583, 13.0387101], [77.5891974, 13.0389724], [77.5892604, 13.0393393], [77.5893132, 13.0397073], [77.5894407, 13.0404948], [77.5895814, 13.0411519], [77.5896062, 13.0412561], [77.5896098, 13.0412678], [77.5900019, 13.0412263]]}"
way/1131314008,no,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5900799, 13.0431793], [77.5900776, 13.0431947], [77.5902615, 13.0432546], [77.5903425, 13.043322], [77.5904194, 13.0434073], [77.5904745, 13.0436199], [77.5905197, 13.0437551], [77.5906013, 13.0445412], [77.5906305, 13.0448715], [77.5907269, 13.0454238], [77.5908703, 13.0458252], [77.5910992, 13.0462157]]}"
way/1135596501,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6809479, 12.9735282], [77.6810175, 12.9737342], [77.681079, 12.9739348], [77.6811709, 12.9742123], [77.6812328, 12.9744131]]}"
way/1135874167,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6677224, 12.9582481], [77.6681586, 12.9582104]]}"
way/1135874168,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6665525, 12.9583581], [77.6667728, 12.9583196], [77.6670678, 12.9582807], [77.6673649, 12.9582625], [77.6677224, 12.9582481]]}"
way/1135874169,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6660816, 12.958453], [77.6665525, 12.9583581]]}"
way/1135874170,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6649991, 12.9586715], [77.6652217, 12.9586392]]}"
way/1135874171,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.679764, 12.9545691], [77.67778, 12.9554795], [77.6752862, 12.9566763], [77.6747942, 12.9569149], [77.6744147, 12.9570933], [77.674375, 12.957112], [77.6743168, 12.9571394], [77.6741554, 12.9572041], [77.673005, 12.9576649], [77.67244, 12.9577928], [77.6722029, 12.9578241], [77.6717341, 12.9578695], [77.6714966, 12.957893], [77.6704752, 12.9579867], [77.6687621, 12.9580817], [77.6686765, 12.9580864], [77.6681225, 12.958135]]}"
way/1135874172,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6665368, 12.9582817], [77.6660656, 12.9583754]]}"
way/1135874173,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6677034, 12.9581497], [77.667646, 12.9581535], [77.6673579, 12.9581725], [77.6670645, 12.9581982], [77.6667638, 12.9582395], [77.6665368, 12.9582817]]}"
way/1135874174,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6660656, 12.9583754], [77.6659, 12.9584116], [77.6651761, 12.958562]]}"
way/1138296881,yes,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5927163, 13.0673899], [77.592913, 13.0673843]]}"
way/1138309529,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7443963, 12.9567889], [77.744577, 12.9567404], [77.7447564, 12.956736], [77.7449066, 12.9567703], [77.7449964, 12.9568021], [77.7451468, 12.9568812], [77.7452184, 12.9569078], [77.7452693, 12.9569119], [77.7453055, 12.9569067], [77.745386, 12.956899]]}"
way/1144281258,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7141403, 12.9776765], [77.7136424, 12.9777376], [77.7136053, 12.9777429], [77.7126841, 12.9778603], [77.7119664, 12.9779492], [77.7118193, 12.9779675], [77.7116425, 12.9779894], [77.7113608, 12.9780212], [77.7107946, 12.978085], [77.7104902, 12.9781155], [77.7104802, 12.9781165], [77.7101775, 12.9780779], [77.7098734, 12.978012], [77.7098513, 12.9779934], [77.7098293, 12.9779548], [77.7098377, 12.9778913], [77.7098426, 12.9778646]]}"
way/1146865108,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6718437, 12.923947], [77.6723186, 12.9241671], [77.6725215, 12.924258], [77.6725735, 12.9242813], [77.6733563, 12.924632], [77.6735691, 12.9247313], [77.6737762, 12.9248083], [77.6739221, 12.9248771], [77.6739601, 12.924895], [77.67407, 12.9249361], [77.6741048, 12.9249513], [77.6741253, 12.9249602], [77.674197, 12.9250023], [77.6742914, 12.9250576], [77.6743581, 12.9250912], [77.6749232, 12.9253754], [77.6749374, 12.9253825], [77.6749982, 12.9254131], [77.6750417, 12.9254339], [77.6751163, 12.9254724], [77.6751589, 12.9254938], [77.675494, 12.9256623], [77.6756131, 12.9257222], [77.6756473, 12.9257394], [77.6762307, 12.926016], [77.6766913, 12.9262559], [77.6770867, 12.9264522], [77.6772285, 12.9265226], [77.6772395, 12.9265281], [77.6778292, 12.926801], [77.6782316, 12.9269852], [77.6786799, 12.927183], [77.6788566, 12.9272748], [77.679162, 12.9274286], [77.6794085, 12.927551], [77.6796389, 12.9276646], [77.6798286, 12.9277585], [77.6801668, 12.9279114], [77.6805607, 12.9280911], [77.6807613, 12.9281876], [77.6807965, 12.9282045], [77.6810748, 12.9283385], [77.6811802, 12.9283907], [77.6813696, 12.928484], [77.6814204, 12.928509], [77.6817525, 12.9286646], [77.6818626, 12.9287175], [77.6820163, 12.9287915], [77.6830124, 12.9292707], [77.6831321, 12.9293346], [77.6833942, 12.9294558], [77.6836211, 12.9295669], [77.6836557, 12.9295833], [77.6841514, 12.9298006], [77.6842918, 12.9298628]]}"
way/1148178254,yes,primary_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6018732, 12.9372107], [77.6019625, 12.9371984], [77.6022742, 12.9371545], [77.6024426, 12.9371336], [77.6025953, 12.9371145], [77.6030287, 12.9370602], [77.603242, 12.9370335], [77.6034406, 12.9369965], [77.6035974, 12.9368984]]}"
way/1148178256,yes,primary_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6010931, 12.9371117], [77.6006841, 12.9371596], [77.6003656, 12.9372069], [77.5999788, 12.9373059], [77.5998638, 12.9373414], [77.599739, 12.9373895], [77.5996512, 12.9374086], [77.5995938, 12.9374349], [77.5994704, 12.9374976], [77.5993635, 12.9375536], [77.599337, 12.9375674], [77.5990648, 12.9377138], [77.5989836, 12.9377865], [77.5989515, 12.9379413]]}"
way/1148178257,yes,primary_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6016078, 12.9372509], [77.6018732, 12.9372107]]}"
way/1148188625,yes,trunk_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5967584, 13.09109], [77.5969789, 13.0910322]]}"
way/1148396689,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5530595, 12.9982855], [77.553091, 12.9981788]]}"
way/1148396690,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.553005, 12.9984802], [77.5530431, 12.9983441]]}"
way/1148406432,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5880801, 12.9843612], [77.588015, 12.9842509], [77.5879861, 12.984192], [77.5874699, 12.9830031], [77.5874075, 12.9828465], [77.587364, 12.9827495], [77.587234, 12.9824594], [77.5871755, 12.9823387], [77.587017, 12.982126], [77.5868178, 12.9818126], [77.5867906, 12.9817685], [77.5867463, 12.9817017], [77.5867273, 12.9816656], [77.5867182, 12.9816483], [77.5866993, 12.9816219], [77.5860247, 12.9805838], [77.585677, 12.9800321], [77.5854571, 12.9796833], [77.5854284, 12.9796376], [77.5852558, 12.9793559], [77.5851329, 12.9791675], [77.5851012, 12.9791186], [77.584998, 12.9789548], [77.5849544, 12.9788856], [77.5849294, 12.978846]]}"
way/1148408754,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5933841, 12.948809], [77.5934976, 12.94886]]}"
way/1148408755,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5935515, 12.9487911], [77.5934104, 12.9487312]]}"
way/1148408756,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5934104, 12.9487312], [77.5933841, 12.948809]]}"
way/1148408757,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5934976, 12.94886], [77.5935515, 12.9487911]]}"
way/1148421491,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6195759, 12.9723072], [77.6195767, 12.9722787], [77.6195811, 12.9721166]]}"
way/1148450802,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5371664, 13.0303891], [77.5371243, 13.0304111], [77.5367104, 13.0306268], [77.536195, 13.0309239], [77.5361224, 13.0309603], [77.5359536, 13.0310529], [77.5357163, 13.0311849], [77.5354963, 13.0313125], [77.5354357, 13.0313476], [77.535389, 13.0313706], [77.5343361, 13.0319873]]}"
way/1148450815,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6358556, 12.9613009], [77.6358557, 12.9613401], [77.6358609, 12.9613845]]}"
way/1148450816,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6359899, 12.9613474], [77.635971, 12.9613528], [77.6358609, 12.9613845]]}"
way/1148460323,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.61503, 12.9295762], [77.6146285, 12.930167], [77.6141891, 12.9308594], [77.6140603, 12.9311081]]}"
way/1148473237,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6643656, 12.8561456], [77.6644388, 12.856053]]}"
way/1148717038,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.620374, 12.9210808], [77.6205402, 12.9207826], [77.6206949, 12.9205049], [77.6207247, 12.9204515], [77.6207471, 12.9204171], [77.6208647, 12.9202307]]}"
way/1148793538,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6450841, 12.9858219], [77.645136, 12.9858416], [77.6460767, 12.9861955]]}"
way/1148793539,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6450326, 12.9856986], [77.6449874, 12.9856817], [77.644228, 12.9853975], [77.6440369, 12.9853266], [77.6431751, 12.984982], [77.6426242, 12.9847584], [77.6424589, 12.9846913], [77.6420527, 12.9845469], [77.6416065, 12.9843883], [77.6413407, 12.984291], [77.6407843, 12.984114], [77.6406191, 12.9840614]]}"
way/1148793541,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6449944, 12.9857882], [77.6450841, 12.9858219]]}"
way/1149812502,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.592071, 12.9557668], [77.5920851, 12.9558039], [77.5921615, 12.9560201], [77.592167, 12.9560343]]}"
way/1150086781,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6088257, 12.9250748], [77.6088886, 12.9250291]]}"
way/1150111107,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6196933, 13.00405], [77.6197385, 13.0040336], [77.619752, 13.0040287], [77.6201416, 13.0038713], [77.6201698, 13.0038595], [77.6207772, 13.0036047], [77.6213444, 13.0032814], [77.6218593, 13.0029929], [77.6221318, 13.0028233], [77.6221694, 13.0027997], [77.6225474, 13.002569], [77.6228903, 13.0023724], [77.6233184, 13.0020896], [77.6236887, 13.0018451], [77.6237572, 13.0017998], [77.6237987, 13.001772]]}"
way/1150666779,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6706174, 12.9229748], [77.6706936, 12.9230101], [77.6712698, 12.9232785], [77.6714408, 12.923351], [77.6715603, 12.9234068], [77.6717505, 12.9234957], [77.6718488, 12.9235373], [77.6719668, 12.9235873], [77.6725012, 12.9238135], [77.6735383, 12.9242763], [77.6738154, 12.9243926], [77.6740761, 12.924492], [77.6743147, 12.9245739]]}"
way/1150906117,yes,primary_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6018279, 12.9370057], [77.6015555, 12.9370495]]}"
way/1150906118,yes,primary_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6021861, 12.9369583], [77.6019814, 12.9369854], [77.6019259, 12.9369926], [77.6018279, 12.9370057]]}"
way/1151692614,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6067124, 12.964402], [77.6067274, 12.9647609]]}"
way/1151693391,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5905511, 12.954114], [77.5906193, 12.9541177], [77.5909071, 12.9540275], [77.5911501, 12.9539469], [77.5912066, 12.953895]]}"
way/1151693392,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.591407, 12.9540442], [77.591551, 12.9544331]]}"
way/1151693393,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5916278, 12.9543607], [77.5915829, 12.9542429], [77.5914907, 12.9540014]]}"
way/1151693394,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5910327, 12.9530502], [77.5913069, 12.953776], [77.5913354, 12.9538564]]}"
way/1151693395,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.591425, 12.9538291], [77.5913927, 12.9537447], [77.5911146, 12.9530167]]}"
way/1151709492,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5957037, 12.9458941], [77.596046, 12.9456927], [77.5960768, 12.9456735]]}"
way/1151907050,no,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7218691, 12.9770989], [77.7230974, 12.9769789], [77.7231687, 12.976972], [77.7231799, 12.9769687]]}"
way/1152734441,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7008565, 12.9825913], [77.7009498, 12.9825601], [77.7009593, 12.9825991], [77.7009663, 12.9826279], [77.700984, 12.9826999], [77.7009878, 12.9827156], [77.7010815, 12.9831778], [77.7012642, 12.9840797], [77.7013666, 12.984585], [77.7014199, 12.9848609], [77.7030964, 12.9845238], [77.7031498, 12.9844984], [77.7031853, 12.9844691], [77.7030281, 12.9836363], [77.7030158, 12.9835737], [77.7030007, 12.9835071], [77.7030062, 12.9834844], [77.7044024, 12.9830327], [77.7044177, 12.9830926]]}"
way/1152734443,yes,cycleway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6977263, 12.9825595], [77.6979658, 12.9832379], [77.6980065, 12.9833012], [77.6982912, 12.9832507], [77.6984335, 12.9832006], [77.6988226, 12.9830825], [77.6991454, 12.9830253], [77.6995793, 12.9829303], [77.7006361, 12.9826517], [77.7008241, 12.9826002], [77.7008565, 12.9825913]]}"
way/1152734446,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7014891, 12.9858076], [77.7013215, 12.9850205], [77.7014701, 12.9849934], [77.7020454, 12.9848751], [77.7021916, 12.9848451], [77.7027371, 12.9847377], [77.70308, 12.9846637], [77.703158, 12.9846423], [77.7032168, 12.9846024], [77.703277, 12.9845331], [77.7033125, 12.9844784], [77.7033166, 12.9844371], [77.7031552, 12.983623], [77.7031607, 12.9835817], [77.7031963, 12.983547], [77.7042319, 12.9832065]]}"
way/1152734447,yes,footway,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7046143, 12.9859131], [77.7046064, 12.9849694], [77.7046043, 12.9849014], [77.704602, 12.9848276], [77.7045922, 12.9844809], [77.7045569, 12.9832352], [77.704546, 12.9831726], [77.7045049, 12.9831393], [77.7043928, 12.9831539], [77.7042894, 12.9831877], [77.7042319, 12.9832065]]}"
way/1153935757,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5989716, 12.9380357], [77.5990586, 12.9379562]]}"
way/1154414876,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7162491, 12.9923043], [77.7162959, 12.9923158], [77.7164477, 12.992309], [77.7165238, 12.9923047], [77.7165763, 12.9923017], [77.716995, 12.992278], [77.7170873, 12.9922775], [77.7177108, 12.9922567]]}"
way/1154669358,no,residential,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5850703, 13.1016411], [77.5850879, 13.1015936], [77.5851709, 13.1013701], [77.5852049, 13.1013274], [77.5853719, 13.1011178], [77.585646, 13.1008891], [77.585685, 13.1008566]]}"
way/1154669359,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5863843, 13.1020634], [77.5862752, 13.1019883], [77.5852809, 13.1017018], [77.5850703, 13.1016411]]}"
way/1154669360,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.585041, 13.1017265], [77.5861556, 13.1020685], [77.5861846, 13.1020774], [77.586204, 13.1020833], [77.5862805, 13.1021379]]}"
way/1155064209,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5924278, 12.9534633], [77.5922544, 12.9535402]]}"
way/1155064210,yes,primary_link,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6012281, 12.9373044], [77.6014978, 12.9372664], [77.6015237, 12.9372628], [77.6016078, 12.9372509]]}"
way/1155064214,yes,primary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.633657, 12.9248811], [77.6339922, 12.9249363], [77.634089, 12.9249494], [77.6341867, 12.9249656], [77.6348395, 12.9250739]]}"
way/1155197950,yes,secondary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7290379, 12.9842288], [77.7289924, 12.9841643], [77.72891, 12.9840479], [77.7288479, 12.9839549], [77.7285194, 12.9834113], [77.7284076, 12.9831857], [77.7281707, 12.9827076], [77.7281162, 12.9825993], [77.7279628, 12.9822532], [77.7278518, 12.982014], [77.7278264, 12.9819213], [77.7278095, 12.9818593]]}"
way/1155235342,yes,unclassified,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.7007572, 12.9827549], [77.7008561, 12.9832227], [77.7010297, 12.9840442], [77.7011365, 12.9846241], [77.7012099, 12.9849729]]}"
way/1155963376,yes,trunk,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6261198, 12.9114595], [77.6251583, 12.913026], [77.6248109, 12.9135919], [77.6243627, 12.9142964], [77.6242019, 12.914595], [77.6240948, 12.9147868]]}"
way/1156278591,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.582475, 13.0247771], [77.5823301, 13.0248358], [77.5812815, 13.0252694], [77.5812335, 13.0252943], [77.5811813, 13.0253484], [77.5810889, 13.0254849]]}"
way/1156278593,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.5841518, 13.0232384], [77.5839946, 13.0233865], [77.5826955, 13.0246097], [77.582606, 13.0246913], [77.582475, 13.0247771]]}"
way/1157408378,yes,tertiary,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6958898, 12.9840229], [77.6977095, 12.9844047], [77.6977423, 12.9844466], [77.6977726, 12.9844918], [77.6977453, 12.9845936], [77.6974004, 12.9858796]]}"
way/1157408426,yes,service,LineString,"{""type"": ""LineString"", ""coordinates"": [[77.6964357, 12.9792145], [77.6962781, 12.9788164]]}"
