osm_id,road_type,foot_access,surface,width,lit,sidewalk,crossing_count,street_lamp_count,lit_feature_count,crossing_density,lamp_density,lit_feature_density,road_type_score,surface_score,foot_access_score,explicit_lit_score,width_score,sidewalk_known,sidewalk_positive,pedestrian_infrastructure_score,crossing_score,lighting_score,pseudo_safety_score,safety_label
way/22990366,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23000969,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23000970,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23001183,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23001242,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23001751,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23003054,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23003056,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23003401,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23003403,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/23029256,footway,,paving_stones,,yes,,0,2,1,0.0,1.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,1.0,64.0,high
way/23029257,footway,,paving_stones,,yes,,0,12,0,0.0,1.0,0.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.7000000000000001,56.50000000000001,high
way/23029258,footway,,paving_stones,,yes,,0,1,0,0.0,1.0,0.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.7000000000000001,56.50000000000001,high
way/23029259,footway,,paving_stones,,yes,,0,0,3,0.0,0.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.44999999999999996,50.24999999999999,high
way/23029260,footway,,paving_stones,,yes,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.15,42.75,high
way/23029261,footway,,paving_stones,,yes,,0,8,3,0.0,1.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,1.0,64.0,high
way/23029262,footway,,paving_stones,,yes,,0,41,0,0.0,1.0,0.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.7000000000000001,56.50000000000001,high
way/23081442,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/23132800,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/23133650,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/23494469,pedestrian,,,,,,0,0,0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0,0,0.725,0.0,0.075,38.125,medium
way/24328467,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/24328468,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/24328479,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/24328480,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/24329147,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/24329148,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/24329149,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/24329152,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/27554869,footway,,,,,,0,4,0,0.0,1.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.625,49.625,high
way/27554875,footway,,,,,,0,3,0,0.0,1.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.625,49.625,high
way/28113239,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/30142019,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/30142020,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/31227327,pedestrian,,asphalt,,,,0,0,0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0,0,0.825,0.0,0.075,43.125,high
way/31227330,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/31227333,pedestrian,,,,,,0,0,0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0,0,0.725,0.0,0.075,38.125,medium
way/31227336,pedestrian,,,,,,0,0,0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0,0,0.725,0.0,0.075,38.125,medium
way/31227339,pedestrian,,asphalt,,yes,,0,7,0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0,0,0.825,0.0,0.7000000000000001,58.75,high
way/31227342,footway,,asphalt,,yes,,0,1,2,0.0,1.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,1.0,64.0,high
way/31227345,pedestrian,,asphalt,,,,0,0,0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0,0,0.825,0.0,0.075,43.125,high
way/31227348,footway,,asphalt,,yes,,0,4,1,0.0,1.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,1.0,64.0,high
way/31227352,footway,,compacted,,yes,,0,0,1,0.0,0.0,1.0,0.9,0.65,0.5,1.0,0.5,0,0,0.7100000000000001,0.0,0.44999999999999996,46.75,high
way/31227356,footway,,,,,,0,0,1,0.0,0.0,1.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.375,43.375,high
way/31227359,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/31227860,footway,,dirt,,no,,0,0,1,0.0,0.0,1.0,0.9,0.35,0.5,0.2,0.5,0,0,0.65,0.0,0.32999999999999996,40.75,medium
way/31227865,footway,,compacted,,,,0,0,0,0.0,0.0,0.0,0.9,0.65,0.5,0.5,0.5,0,0,0.7100000000000001,0.0,0.075,37.375,medium
way/31227871,footway,,compacted,,no,,0,0,0,0.0,0.0,0.0,0.9,0.65,0.5,0.2,0.5,0,0,0.7100000000000001,0.0,0.03,36.25000000000001,medium
way/31227875,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/31227882,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/31227885,footway,,compacted,,yes,,0,0,1,0.0,0.0,1.0,0.9,0.65,0.5,1.0,0.5,0,0,0.7100000000000001,0.0,0.44999999999999996,46.75,high
way/31227892,footway,,concrete,,yes,,0,0,1,0.0,0.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.44999999999999996,50.24999999999999,high
way/31227895,footway,,compacted,,yes,,0,0,1,0.0,0.0,1.0,0.9,0.65,0.5,1.0,0.5,0,0,0.7100000000000001,0.0,0.44999999999999996,46.75,high
way/31228175,footway,,dirt,,,,0,0,0,0.0,0.0,0.0,0.9,0.35,0.5,0.5,0.5,0,0,0.65,0.0,0.075,34.375,low
way/31228184,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/31228188,footway,,dirt,,,,0,0,0,0.0,0.0,0.0,0.9,0.35,0.5,0.5,0.5,0,0,0.65,0.0,0.075,34.375,low
way/31228192,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/31231520,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/31235660,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/36327875,footway,,paving_stones,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,0.0,0.075,40.875,medium
way/36777689,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/36777690,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/36777704,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/36777745,living_street,,,,,,1,0,0,1.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,1.0,0.075,55.25000000000001,high
way/36824964,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/36897668,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/36897669,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/36897670,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/36907566,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/36926683,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/36954621,living_street,,,,,,1,0,0,1.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,1.0,0.075,55.25000000000001,high
way/37107079,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/37723507,footway,designated,concrete,,yes,,0,0,2,0.0,0.0,1.0,0.9,1.0,1.0,1.0,0.5,0,0,0.905,0.0,0.44999999999999996,56.49999999999999,high
way/37750413,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/37763926,living_street,,,,,,1,0,0,1.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,1.0,0.075,55.25000000000001,high
way/37838059,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/37930142,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/37930147,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/37947534,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/38540595,pedestrian,,,,,,0,0,0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0,0,0.725,0.0,0.075,38.125,medium
way/38541473,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38541474,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38541533,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38541534,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38755464,footway,yes,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,1.0,0.5,0.5,0,0,0.805,0.0,0.075,42.125,high
way/38755465,footway,yes,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,1.0,0.5,0.5,0,0,0.805,0.0,0.075,42.125,high
way/38755466,footway,yes,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,1.0,0.5,0.5,0,0,0.805,0.0,0.075,42.125,high
way/38755467,footway,yes,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,1.0,0.5,0.5,0,0,0.805,0.0,0.075,42.125,high
way/38755468,footway,yes,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,1.0,0.5,0.5,0,0,0.805,0.0,0.075,42.125,high
way/38766673,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38770990,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38771642,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/38772801,living_street,,,,,,0,0,1,0.0,0.0,1.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.375,37.75000000000001,medium
way/38772802,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38832019,living_street,,concrete,,,,1,0,0,1.0,0.0,0.0,0.65,1.0,0.5,0.5,0.5,0,0,0.6675000000000001,1.0,0.075,60.25,high
way/38858207,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38870484,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38870492,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38872974,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38872983,living_street,,,,,,0,8,0,0.0,1.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.625,44.00000000000001,high
way/38968942,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968944,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968945,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968947,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968948,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968952,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968953,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968954,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968955,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968958,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38968959,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38969327,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/38978164,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/39838203,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/41966173,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/41966174,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/41966175,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/41966176,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/43196443,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/43196444,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/43196445,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/43196446,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/43825212,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/44508480,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/45120957,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/45234145,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/45766204,path,,ground,,,,0,0,0,0.0,0.0,0.0,0.75,0.35,0.5,0.5,0.5,0,0,0.5825,0.0,0.075,31.0,low
way/45915251,footway,,concrete,,,,1,0,0,1.0,0.0,0.0,0.9,1.0,0.5,0.5,0.5,0,0,0.78,1.0,0.075,65.875,high
way/46228493,path,,,,,,0,0,2,0.0,0.0,1.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.375,40.0,medium
way/46229346,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/46229349,path,,,,,,0,0,1,0.0,0.0,1.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.375,40.0,medium
way/46229350,path,,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.5,0,0,0.6125,0.0,0.075,32.5,low
way/46244751,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/46714855,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/46714857,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/46714864,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/46714867,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/46714871,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/46714875,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/46714881,footway,yes,concrete,,,,0,0,0,0.0,0.0,0.0,0.9,1.0,1.0,0.5,0.5,0,0,0.905,0.0,0.075,47.125,high
way/46905789,path,yes,,,,,0,0,0,0.0,0.0,0.0,0.75,0.5,1.0,0.5,0.5,0,0,0.7375,0.0,0.075,38.75,medium
way/46918824,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/46918825,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/46945412,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/47883456,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/47988840,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/48557535,living_street,yes,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,1.0,0.5,0.5,0,0,0.6925,0.0,0.075,36.5,medium
way/48749391,living_street,,,,,,0,0,0,0.0,0.0,0.0,0.65,0.5,0.5,0.5,0.5,0,0,0.5675000000000001,0.0,0.075,30.250000000000004,low
way/49274243,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/49570557,path,,dirt,,,,0,0,0,0.0,0.0,0.0,0.75,0.35,0.5,0.5,0.5,0,0,0.5825,0.0,0.075,31.0,low
way/50531890,path,,rock,,,,0,0,0,0.0,0.0,0.0,0.75,0.65,0.5,0.5,0.5,0,0,0.6425000000000001,0.0,0.075,34.0,low
way/51539136,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51539138,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51653476,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51653477,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51653479,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51653481,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51817290,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51817291,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51817292,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51817293,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51817294,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51817295,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51817296,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51817297,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51817298,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51869443,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51869444,footway,,concrete,,yes,,0,0,1,0.0,0.0,1.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.44999999999999996,50.24999999999999,high
way/51869445,footway,,concrete,,yes,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.15,42.75,high
way/51869446,footway,,,,,,0,0,1,0.0,0.0,1.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.375,43.375,high
way/51869447,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/51869448,footway,,paving_stones,,yes,,0,0,0,0.0,0.0,0.0,0.9,1.0,0.5,1.0,0.5,0,0,0.78,0.0,0.15,42.75,high
way/51869449,footway,,,,,,0,0,1,0.0,0.0,1.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.375,43.375,high
way/52020352,footway,,,,,,0,0,0,0.0,0.0,0.0,0.9,0.5,0.5,0.5,0.5,0,0,0.68,0.0,0.075,35.875,low
way/52020416,footway,,compacted,,yes,,0,2,1,0.0,1.0,1.0,0.9,0.65,0.5,1.0,0.5,0,0,0.7100000000000001,0.0,1.0,60.5,high
