osm_id,road_type,foot_access,sidewalk,lit,surface,width,geometry_type,geometry
way/1241434318,pedestrian,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7260985, 12.9764438], [77.7260864, 12.9764062], [77.7260857, 12.9763769], [77.7264972, 12.9763471], [77.7265007, 12.9763877], [77.7265028, 12.976424], [77.7263887, 12.9764348], [77.7263904, 12.9764239], [77.7263507, 12.9764181], [77.7263483, 12.9764337], [77.7262902, 12.9764362], [77.7261748, 12.9764423], [77.7261746, 12.9764354], [77.7261345, 12.9764365], [77.7261347, 12.9764445], [77.7260985, 12.9764438]]]}"
way/1241434319,pedestrian,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7265524, 12.9764169], [77.7265504, 12.9763856], [77.7265474, 12.9763467], [77.7269894, 12.9763324], [77.7269861, 12.9762554], [77.7270207, 12.9762515], [77.7270477, 12.9762531], [77.7270484, 12.9763587], [77.7270481, 12.9763933], [77.7270271, 12.9763933], [77.7266258, 12.9764147], [77.7265524, 12.9764169]]]}"
way/1248868623,pedestrian,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6945011, 12.9438747], [77.6947533, 12.944008], [77.694886, 12.9441334], [77.6950698, 12.9443256], [77.6953594, 12.9444314], [77.6953514, 12.94457], [77.6951241, 12.9445402], [77.6951462, 12.9444785], [77.6949075, 12.944387], [77.6946044, 12.9441008], [77.6944891, 12.9443687], [77.6943067, 12.9442916], [77.6945011, 12.9438747]]]}"
way/1252533780,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5525652, 13.0099395], [77.5527843, 13.0099438], [77.5528386, 13.0099448], [77.5528371, 13.0100144], [77.5525266, 13.0100108], [77.5525652, 13.0099395]]]}"
way/1257700361,pedestrian,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5895919, 12.979205], [77.5894768, 12.9790782], [77.5893485, 12.9789369], [77.5895925, 12.9787264], [77.5898256, 12.9789831], [77.589836, 12.9789946], [77.5895919, 12.979205]]]}"
way/1277616429,footway,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5905529, 12.978104], [77.5905195, 12.9780691], [77.5906271, 12.9779861], [77.5906528, 12.9779694], [77.59067, 12.9779611], [77.5906839, 12.977955], [77.5906971, 12.977954], [77.5907281, 12.9779527], [77.5907732, 12.9779643], [77.5907924, 12.9779767], [77.5908376, 12.9780308], [77.5911068, 12.9782896], [77.5913576, 12.9785597], [77.5915338, 12.9787455], [77.5918111, 12.9790379], [77.5921674, 12.979408], [77.5923514, 12.9795969], [77.5924342, 12.9796922], [77.5924397, 12.9797186], [77.592437, 12.9797421], [77.5924261, 12.9797612], [77.5922895, 12.9798962], [77.5922822, 12.9798881], [77.5922764, 12.9798814], [77.5923255, 12.9798321], [77.5923911, 12.9797664], [77.5923926, 12.9797544], [77.5923907, 12.979741], [77.5921515, 12.9794944], [77.5918233, 12.979146], [77.5917579, 12.9790846], [77.5916457, 12.9789644], [77.5914668, 12.9787846], [77.5913549, 12.978672], [77.5910832, 12.9783822], [77.5910007, 12.9782955], [77.5909644, 12.9783198], [77.59087, 12.9781912], [77.5908862, 12.978178], [77.5907318, 12.9780207], [77.590715, 12.9780094], [77.5907019, 12.9780052], [77.5906869, 12.978004], [77.5906648, 12.9780144], [77.5905529, 12.978104]]]}"
way/1277616433,pedestrian,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5904961, 12.9780109], [77.5903658, 12.9778821], [77.590336, 12.9779032], [77.5901835, 12.9777439], [77.5902029, 12.9777217], [77.5900478, 12.9775591], [77.5900956, 12.9775554], [77.5901685, 12.9775525], [77.5902764, 12.9775525], [77.5903085, 12.9775421], [77.5903765, 12.977581], [77.5904951, 12.9776583], [77.5905738, 12.9777278], [77.5906176, 12.9777836], [77.5906205, 12.977812], [77.5906205, 12.9778499], [77.5906186, 12.9778805], [77.5905991, 12.9779011], [77.5904961, 12.9780109]]]}"
way/1284192697,pedestrian,,,yes,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5917363, 13.0702634], [77.5917517, 13.0702275], [77.591857, 13.0701902], [77.5918966, 13.070183], [77.5919053, 13.0701164], [77.5919978, 13.0700968], [77.5920428, 13.0701282], [77.5921313, 13.0701334], [77.5922178, 13.0702007], [77.5922272, 13.0702353], [77.592205, 13.0703921], [77.592429, 13.0705554], [77.5924578, 13.0706977], [77.5919992, 13.0708134], [77.591904, 13.0704861], [77.5918067, 13.0705116], [77.5917363, 13.0702634]]]}"
way/1307882690,footway,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5927848, 12.9795677], [77.5928165, 12.9795981], [77.5927833, 12.9796276], [77.5930622, 12.979927], [77.5930401, 12.9799473], [77.5930308, 12.9799545], [77.5930169, 12.9799583], [77.5930036, 12.9799562], [77.5927289, 12.9796654], [77.5927266, 12.9796518], [77.5927297, 12.9796329], [77.5927352, 12.9796241], [77.5927848, 12.9795677]]]}"
way/1307949916,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6056977, 12.9698407], [77.6058004, 12.9698486], [77.6057949, 12.9699171], [77.6058635, 12.9699223], [77.6058477, 12.9701185], [77.605912, 12.9701234], [77.6059885, 12.9701293], [77.6060042, 12.9699348], [77.606057, 12.9699389], [77.6060638, 12.9698539], [77.6061336, 12.9698593], [77.6061559, 12.9698622], [77.6061368, 12.9702126], [77.6060463, 12.9702453], [77.6056986, 12.9702112], [77.6056977, 12.9698407]]]}"
way/1310885236,footway,,,,concrete,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5887638, 12.9676123], [77.588768, 12.9676052], [77.5887815, 12.9675921], [77.5888075, 12.9675992], [77.5888473, 12.9676078], [77.58887, 12.9676122], [77.5888556, 12.9676391], [77.5888479, 12.9676374], [77.5888301, 12.9676335], [77.5888174, 12.9676443], [77.5888028, 12.9676567], [77.5887809, 12.9676859], [77.5887665, 12.967717], [77.5887609, 12.9677419], [77.5887584, 12.9677797], [77.5887609, 12.9678028], [77.5887653, 12.9678199], [77.5887841, 12.9678398], [77.5887588, 12.9678343], [77.5887418, 12.9678301], [77.5887397, 12.9678004], [77.5887372, 12.9677699], [77.5887384, 12.9677346], [77.5887453, 12.9677084], [77.5887566, 12.9676786], [77.5887653, 12.9676615], [77.5887747, 12.9676469], [77.5887638, 12.9676123]]]}"
way/1310885240,footway,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5885014, 12.967495], [77.5884987, 12.9674789], [77.5884986, 12.9674739], [77.5885023, 12.9674707], [77.5885109, 12.9674699], [77.5886054, 12.9675203], [77.5886347, 12.9675388], [77.5886361, 12.9675434], [77.5886339, 12.9675491], [77.5886319, 12.9675529], [77.5886233, 12.9675665], [77.5886197, 12.9675643], [77.5885014, 12.967495]]]}"
way/1311064550,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5747916, 12.9663176], [77.5747654, 12.9662469], [77.5747243, 12.9658771], [77.5748176, 12.9658204], [77.5748268, 12.965839], [77.574892, 12.9659768], [77.5748619, 12.9660006], [77.5748552, 12.9661231], [77.5749285, 12.9662579], [77.5747916, 12.9663176]]]}"
way/1312453352,footway,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5956319, 12.9832313], [77.5956222, 12.983233], [77.5956147, 12.983219], [77.5956026, 12.9831963], [77.5946434, 12.9820461], [77.5946692, 12.982032], [77.5946926, 12.9820178], [77.5950012, 12.9823928], [77.5953426, 12.9828071], [77.5956252, 12.9831662], [77.5956331, 12.9831613], [77.5956634, 12.9832002], [77.5956577, 12.9832165], [77.5956501, 12.9832239], [77.5956319, 12.9832313]]]}"
way/1347082812,footway,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6103585, 12.9705017], [77.6103714, 12.9704668], [77.6103923, 12.9704226], [77.6104249, 12.970383], [77.6104678, 12.9703557], [77.6105672, 12.970318], [77.610615, 12.9702987], [77.6108532, 12.9701913], [77.6111152, 12.9700622], [77.6111747, 12.9700436], [77.6111791, 12.9700606], [77.611183, 12.9700756], [77.6110773, 12.9701112], [77.6108611, 12.9702126], [77.6107406, 12.9702699], [77.610428, 12.9704297], [77.6104129, 12.9704997], [77.6103852, 12.9704998], [77.6103585, 12.9705017]]]}"
way/1347082813,footway,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.610565, 12.9702008], [77.6105341, 12.9702107], [77.6105103, 12.9702119], [77.6104898, 12.970207], [77.6104722, 12.970198], [77.6104549, 12.9701866], [77.6104373, 12.9701669], [77.6104301, 12.9701548], [77.6104251, 12.970144], [77.6104229, 12.9701254], [77.6104373, 12.970055], [77.6104538, 12.9700586], [77.6104846, 12.9700653], [77.6104531, 12.9701164], [77.6104494, 12.9701343], [77.6104626, 12.970154], [77.6104862, 12.9701697], [77.6105097, 12.9701808], [77.61053, 12.9701856], [77.6105584, 12.9701781], [77.6105611, 12.9701877], [77.610565, 12.9702008]]]}"
way/1352955736,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5544062, 13.0123924], [77.5542893, 13.012349], [77.5544499, 13.0122242], [77.5544062, 13.0123924]]]}"
way/1353595401,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5402858, 13.0283522], [77.5403086, 13.0283897], [77.5403291, 13.0284235], [77.5404782, 13.0283374], [77.540498, 13.0283705], [77.5404923, 13.0283914], [77.5402681, 13.0285191], [77.5402443, 13.0285065], [77.5402339, 13.0284821], [77.5402571, 13.0283781], [77.5402858, 13.0283522]]]}"
way/1353603002,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5411496, 13.0278608], [77.5412837, 13.0277702], [77.5413597, 13.0278985], [77.5410139, 13.0280905], [77.540982, 13.0280441], [77.5411841, 13.0279267], [77.5411649, 13.0278872], [77.5411496, 13.0278608]]]}"
way/1353603012,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5409454, 13.028148], [77.5407096, 13.0282765], [77.5406923, 13.0282596], [77.5406331, 13.028171], [77.5407015, 13.0281287], [77.5407494, 13.0282081], [77.5408619, 13.0281417], [77.5408756, 13.0281599], [77.5409332, 13.0281295], [77.5409454, 13.028148]]]}"
way/1353687265,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5415073, 13.0282792], [77.5414316, 13.0283218], [77.5414257, 13.0283121], [77.541138, 13.0284782], [77.5411209, 13.028488], [77.541117, 13.0284816], [77.5411129, 13.0284748], [77.5411301, 13.0284651], [77.5413819, 13.0283237], [77.5413966, 13.0282949], [77.5414943, 13.0282401], [77.5415247, 13.0282231], [77.5415689, 13.0283054], [77.5415334, 13.028325], [77.5415172, 13.0282966], [77.5415073, 13.0282792]]]}"
way/1353870701,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6964679, 12.995787], [77.6964689, 12.9958023], [77.6964298, 12.9958326], [77.6963875, 12.9958583], [77.6963425, 12.9958791], [77.6962959, 12.9958946], [77.6962479, 12.9959049], [77.696223, 12.9959074], [77.696199, 12.9959098], [77.696144, 12.9956739], [77.6960957, 12.9955648], [77.6967622, 12.9954753], [77.6967922, 12.9957494], [77.6964679, 12.995787]]]}"
way/1354825003,footway,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5924693, 12.9800719], [77.5925212, 12.9801082], [77.5926095, 12.9801343], [77.5926339, 12.980113], [77.5926645, 12.9800829], [77.5926405, 12.9799933], [77.5926118, 12.9799527], [77.5925636, 12.9799001], [77.5924921, 12.9799627], [77.5924261, 12.9800255], [77.592372, 12.9799725], [77.592364, 12.9799646], [77.5924951, 12.9798367], [77.5925333, 12.9798228], [77.5925541, 12.9798244], [77.5925708, 12.9798303], [77.5925832, 12.9798356], [77.5928679, 12.9801339], [77.5928887, 12.9801995], [77.593, 12.9803096], [77.5930553, 12.9803273], [77.5930895, 12.9803638], [77.5930992, 12.9804204], [77.5930842, 12.9804261], [77.5930741, 12.9804328], [77.5930489, 12.9804411], [77.5927354, 12.9803751], [77.5924693, 12.9800719]]]}"
way/1363825201,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.602363, 12.9754591], [77.6023911, 12.9754457], [77.6024169, 12.9754285], [77.6024271, 12.9754192], [77.6024433, 12.9754045], [77.6024652, 12.9753765], [77.6026073, 12.974976], [77.6026398, 12.9749869], [77.6026758, 12.9749989], [77.6025529, 12.9753432], [77.6025428, 12.9753698], [77.60249, 12.9755046], [77.6024077, 12.9755249], [77.6018807, 12.9756456], [77.6017218, 12.975682], [77.6017183, 12.9756523], [77.6017108, 12.975589], [77.6017587, 12.9755785], [77.6018195, 12.9755661], [77.6018268, 12.9755929], [77.6021718, 12.9755067], [77.602363, 12.9754591]]]}"
way/1414057811,footway,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6240478, 13.0009567], [77.6240462, 13.0009497], [77.6240633, 13.0009419], [77.6241035, 13.0009218], [77.624117, 13.0009526], [77.6240702, 13.0009608], [77.62405, 13.0009643], [77.6240478, 13.0009567]]]}"
way/1435267180,footway,,,,paving_stones,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7363161, 12.9863069], [77.736303, 12.986304], [77.7363034, 12.9860933], [77.7363701, 12.9860139], [77.7364958, 12.9860152], [77.7364948, 12.9863135], [77.7365028, 12.9863269], [77.7365106, 12.9863334], [77.7365112, 12.9863403], [77.7365099, 12.9863514], [77.7364133, 12.9863501], [77.736362, 12.9863494], [77.7363557, 12.9863363], [77.7363389, 12.9863174], [77.7363161, 12.9863069]]]}"
way/1454095240,footway,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.7586059, 12.9885554], [77.7587616, 12.9889536], [77.7588092, 12.9889943], [77.7588621, 12.9890283], [77.758915, 12.9890534], [77.7589707, 12.9890718], [77.7590284, 12.9890832], [77.7590257, 12.9891146], [77.7590453, 12.9891112], [77.7590647, 12.9891153], [77.759081, 12.9891264], [77.7590918, 12.9891426], [77.7590954, 12.9891616], [77.7590924, 12.989178], [77.7590841, 12.9891925], [77.7590713, 12.9892035], [77.7588889, 12.9892792], [77.7588433, 12.9893002], [77.7587078, 12.9892375], [77.7585438, 12.9888599], [77.7585003, 12.9887599], [77.7584073, 12.9888439], [77.7583471, 12.9886886], [77.7583855, 12.9886474], [77.7584302, 12.9886128], [77.7584708, 12.98859], [77.7585141, 12.9885726], [77.7585594, 12.988561], [77.7586059, 12.9885554]]]}"
way/1455060150,pedestrian,,,,concrete,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5939058, 12.954774], [77.5939011, 12.9547682], [77.5938944, 12.9547593], [77.5944897, 12.9542986], [77.5944963, 12.9543065], [77.5945045, 12.9543167], [77.5939058, 12.954774]]]}"
way/1455060154,pedestrian,,,,concrete,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5932887, 12.9552263], [77.5932957, 12.9552198], [77.5933073, 12.9552097], [77.5938043, 12.9548272], [77.5937961, 12.9548162], [77.5938832, 12.9547455], [77.5938944, 12.9547593], [77.5939011, 12.9547682], [77.5939058, 12.954774], [77.5938879, 12.9547886], [77.5938829, 12.9547824], [77.5938799, 12.9547787], [77.5938424, 12.9548077], [77.5938493, 12.9548163], [77.5932936, 12.9552436], [77.5932838, 12.9552301], [77.5932887, 12.9552263]]]}"
way/1456534629,pedestrian,yes,,yes,concrete,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.64073, 12.9788125], [77.6407239, 12.978854], [77.6407194, 12.9788841], [77.6406578, 12.9787999], [77.6405881, 12.9787178], [77.640513, 12.9786405], [77.6404582, 12.9785935], [77.6404003, 12.9785503], [77.6403363, 12.9785092], [77.6402695, 12.9784727], [77.6403538, 12.9784752], [77.6404168, 12.978477], [77.6405673, 12.9786177], [77.6406544, 12.9787332], [77.64069, 12.9787345], [77.64069, 12.9787855], [77.64073, 12.9788125]]]}"
way/1457381310,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5996699, 12.9163049], [77.5996696, 12.9162937], [77.5996786, 12.9162936], [77.5996877, 12.9162934], [77.599688, 12.9163046], [77.5996787, 12.9163047], [77.5996699, 12.9163049]]]}"
way/1457381312,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5993844, 12.9165726], [77.5993782, 12.9165725], [77.5993783, 12.9165671], [77.599381, 12.9165672], [77.5993845, 12.9165672], [77.5993845, 12.91657], [77.5993844, 12.9165726]]]}"
way/1457949847,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5994496, 12.9169198], [77.5994427, 12.9169198], [77.5994352, 12.9169199], [77.5994351, 12.9169141], [77.599435, 12.9169078], [77.5994428, 12.9169077], [77.5994494, 12.9169076], [77.5994495, 12.9169111], [77.5994496, 12.9169198]]]}"
way/1457949850,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5997527, 12.9172237], [77.5997383, 12.9172239], [77.5997383, 12.9172201], [77.5997382, 12.9172117], [77.5997436, 12.9172117], [77.5997525, 12.9172116], [77.5997526, 12.9172181], [77.5997527, 12.9172237]]]}"
way/1457949854,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6001764, 12.9168103], [77.6001818, 12.9171024], [77.5999994, 12.9171056], [77.5997539, 12.917109], [77.5997517, 12.916818], [77.6001764, 12.9168103]]]}"
way/1457949855,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6001902, 12.9171194], [77.6001765, 12.9171193], [77.6001765, 12.917115], [77.6001766, 12.9171064], [77.6001865, 12.9171065], [77.6001903, 12.9171066], [77.6001902, 12.9171194]]]}"
way/1457949856,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6003148, 12.9168729], [77.6003069, 12.916873], [77.6003004, 12.9168731], [77.6003003, 12.9168672], [77.6003003, 12.916861], [77.6003146, 12.9168608], [77.6003148, 12.9168729]]]}"
way/1457949859,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6004318, 12.9165746], [77.6004221, 12.9165741], [77.6004224, 12.9165691], [77.6004226, 12.9165637], [77.6004279, 12.916564], [77.6004323, 12.9165642], [77.6004319, 12.9165692], [77.6004318, 12.9165746]]]}"
way/1457949861,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6001594, 12.9162379], [77.6001659, 12.9166082], [77.5997298, 12.9166155], [77.599729, 12.9165735], [77.5997233, 12.9162451], [77.5999259, 12.9162417], [77.6001594, 12.9162379]]]}"
way/1457949863,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6001965, 12.9162339], [77.6001962, 12.9162227], [77.6002143, 12.9162224], [77.6002145, 12.9162279], [77.6002146, 12.9162336], [77.6002053, 12.9162337], [77.6001965, 12.9162339]]]}"
way/1458899352,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.6000349, 12.9172977], [77.6000299, 12.9160719], [77.600089, 12.9160717], [77.6000896, 12.9162141], [77.6002375, 12.9162135], [77.6002385, 12.9164706], [77.6004189, 12.9164699], [77.6004208, 12.9169316], [77.6002521, 12.9169322], [77.6002534, 12.9172682], [77.6000978, 12.9172688], [77.600098, 12.9172975], [77.6000349, 12.9172977]]]}"
way/1458899353,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.599964, 12.9173007], [77.5999156, 12.9173011], [77.5999152, 12.9172388], [77.5997422, 12.9172399], [77.5997402, 12.9169483], [77.5995506, 12.9169496], [77.5995498, 12.9168397], [77.5995484, 12.9166364], [77.5995473, 12.9164773], [77.5997209, 12.9164762], [77.5997187, 12.9161613], [77.599893, 12.9161602], [77.5998925, 12.916076], [77.5999553, 12.9160756], [77.599964, 12.9173007]]]}"
way/1458899354,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5993485, 12.9166926], [77.5993472, 12.9166428], [77.5994116, 12.9166413], [77.5994073, 12.9164735], [77.5997053, 12.9164663], [77.5996967, 12.9161281], [77.5998238, 12.916125], [77.5998228, 12.9160839], [77.6000386, 12.9160787], [77.6000396, 12.9161184], [77.60018, 12.916115], [77.6001841, 12.9164625], [77.6005127, 12.9164591], [77.6005164, 12.9166056], [77.6006036, 12.9166035], [77.6006051, 12.9166623], [77.5993485, 12.9166926]]]}"
way/1458899355,pedestrian,,,,,,Polygon,"{""type"": ""Polygon"", ""coordinates"": [[[77.5993491, 12.9167592], [77.6006066, 12.9167397], [77.6006076, 12.9167965], [77.6004616, 12.9167988], [77.6004639, 12.9169432], [77.600155, 12.9169454], [77.6001593, 12.9173111], [77.5997279, 12.9173208], [77.5997222, 12.9169672], [77.5993821, 12.9169724], [77.5993797, 12.9168211], [77.5993501, 12.9168215], [77.5993491, 12.9167592]]]}"
